,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_lac__45__L_e
443,3.847318206221629,-0.00013898974845676445,0.0,0.0,106.00711060258305,-106.00711060258305,0.2832152150849724,0.0,-47.75519048096808,0.0,107.96334545923746,0.0,-0.03280159186696881,0.0,0.04493016830141893,3.9829129316759135,-0.0047256530730944175,-0.5465653913387859,-0.2627426163403278,0.0,-0.024700245008518945,0.0,0.147778584194551,1.0,-10.0
444,5.7938445037582165,-0.0001389897484567661,0.0,0.0,152.19471342641975,-152.19471342641975,7.275777929668671,0.0,-74.25541291357528,0.0,155.16914160014383,0.0,-0.032801591866969196,0.0,0.0,0.0,-0.004725653073094473,-1.033196965722916,-0.2627426163403077,1.063123485371091,-0.024700245008519237,0.0,0.14777858419454584,1.0,-10.0
445,4.730721018387008,-0.00013898974845676502,0.0,0.0,159.2822033288928,-159.2822033288928,8.338901415039736,0.0,-78.86228135018301,0.0,162.2566315026169,0.0,-0.032801591866968946,1.0631234853711133,0.0,0.0,-0.0047256530730944366,-1.0331969657229427,-0.26274261634028767,0.0,-0.02470024500851905,0.0,0.14777858419454265,1.0,-10.0
446,3.667597533015843,-0.0001389897484567627,0.0,0.0,93.36854723588075,-93.36854723588075,4.086407473555117,0.0,-45.37389156099142,0.0,95.27985192423368,0.0,-0.0328015918669684,0.0,0.0,0.0,-0.004725653073094358,-0.5016352230373498,-0.26274261634031676,0.0,-0.024700245008518633,0.0,0.14777858419454468,1.0,-5.747506058515535
447,6.50259349400559,-0.00013898974845676478,0.0,0.0,137.31098463122242,-137.31098463122242,6.921403434544869,0.0,-67.69948475378597,0.0,140.63978730007022,0.7087489902474046,-0.03280159186696889,0.0,0.0,0.0,-0.004725653073094429,-0.8560097181610761,-0.26274261634032614,0.0,-0.024700245008519008,0.0,0.14777858419452639,1.0,-10.0
448,7.920091474500387,-0.00013898974845676372,0.0,0.0,59.34859570400537,-59.34859570400537,8.338901415039665,0.0,-24.111421853569226,-4.252493941484508,65.51239433384283,0.0,-0.03280159186696379,0.0,0.0,0.0,-0.004725653073094393,-0.5016352230373623,-0.262742616340322,0.0,-0.02470024500851098,0.0,0.14777858419454992,1.0,-10.0
449,7.920091474500798,-0.00013898974845677213,0.0,0.0,242.20583518785384,-242.20583518785384,4.086407473555379,2.126246970742332,-120.85565902234906,0.0,244.11713987620686,0.0,-0.03280159186697061,0.0,0.0,0.0,-0.004725653073094678,-1.5647587084085488,-0.2627426163402629,0.0,-0.024700245008520305,0.0,0.14777858419456494,1.0,-10.0
450,5.793844503758258,-0.000138989748456767,0.0,0.0,142.27222756295666,-142.27222756295666,7.275777929668701,0.0,-70.3572934672149,0.0,145.2466557366808,0.0,-0.03280159186696941,0.0,0.0,0.0,-0.004725653073094503,-1.0331969657229274,-0.2627426163403028,0.0,-0.024700245008519403,1.0631234853711395,0.1477785841945266,1.0,-10.0
451,6.50259349400574,-0.0001389897484567677,0.0,0.0,167.0784422216177,-167.0784422216177,6.92140343454502,0.0,-82.9375880441073,0.0,169.69849590021812,0.0,-0.03280159186696957,0.0,0.7087489902474157,0.0,-0.004725653073094527,-1.2103842132848224,-0.2627426163402813,0.0,-0.02470024500851952,0.0,0.14777858419455672,1.0,-10.0
452,10.046338445243139,-0.00013898974845677047,0.0,0.0,229.44835336339682,-229.44835336339682,4.086407473555323,0.0,-113.41379462474943,0.0,233.48590502249226,0.0,-0.03280159186697023,0.0,0.0,0.0,-0.004725653073094622,-0.5016352230373734,-0.26274261634031904,0.0,-0.024700245008520017,0.0,0.14777858419449447,1.0,-10.0
453,3.9910947447862606,-0.0001389897484567651,0.0,0.0,108.34347935425816,-108.34347935425816,0.04957833991752363,0.0,-48.82452848654248,0.0,110.36261644653462,0.0,-0.03280159186696896,0.0,0.0,4.0368291336376405,-0.004725653073094439,-0.5016352230373435,-0.26274261634032403,0.0,-0.024700245008519063,0.0,0.14777858419455184,1.0,-10.0
454,3.5707775169863,-0.00013898974845676665,0.0,0.0,103.57318296245845,-103.57318296245845,0.85200213844478,0.0,-46.57311759039707,0.0,105.51589874058942,0.0,-0.03280159186696933,0.0,0.0,3.8075651912013355,-0.004725653073094492,-0.5971618657191846,-0.2627426163403286,0.19105328536362326,-0.024700245008519337,0.0,0.1477785841945635,1.0,-10.0
455,3.3372679459862704,-0.00013898974845676592,0.0,0.0,102.5542321071852,-102.5542321071852,0.7034051387175289,0.0,-46.063642162760495,0.0,104.45449159967978,0.0,-0.032801591866969154,0.14859699972725166,0.0,3.9773903337467433,-0.004725653073094468,-0.5759337229010042,-0.2627426163403341,0.0,-0.02470024500851921,0.0,0.1477785841945427,1.0,-10.0
456,3.188670946258961,-0.00013898974845676326,0.0,0.0,91.85524812681996,-91.85524812681996,0.8520021384447729,0.0,-41.38283667135067,0.0,93.60691061958727,0.0,-0.03280159186696853,0.0,0.0,3.2344053351103548,-0.004725653073094377,-0.5016352230373605,-0.2627426163403166,0.0,-0.02470024500851873,0.0,0.14777858419454978,1.0,-8.662627002454622
457,3.674988399911779,-0.00013898974845676207,0.0,0.0,100.6089622925709,-100.6089622925709,0.7304227750315347,0.0,-45.212586618866666,0.0,102.6037835121646,0.12157936341319431,-0.03280159186696824,0.0,0.0,3.842302152176421,-0.004725653073094337,-0.562424904743969,-0.26274261634029383,0.0,-0.024700245008518522,0.0,0.14777858419454995,1.0,-10.0
458,4.526043943804329,-0.0001389897484567619,0.0,0.0,81.15626414645592,-81.15626414645592,2.189375135990167,0.0,-34.69597168362328,-1.3373729975453836,84.2452996367686,0.0,-0.032801591866961126,0.0,0.0,3.2344053351103126,-0.004725653073094331,-0.5016352230373399,-0.26274261634031515,0.0,-0.024700245008518494,0.0,0.14777858419454495,1.0,-10.0
459,3.7236201452770996,-0.00013898974845676218,0.0,0.0,112.18331768950927,-112.18331768950927,0.04957833991752638,0.2674745995090673,-50.87818495392268,0.0,113.93498018227658,0.0,-0.032801591866968266,0.0,0.0,4.03682913363757,-0.004725653073094339,-0.6353725227918698,-0.2627426163403052,0.0,-0.02470024500851854,0.0,0.14777858419455372,1.0,-10.0
460,3.523014195645358,-0.00013898974845676608,0.0,0.0,100.8825158602535,-100.8825158602535,0.6848305137516013,0.0,-45.31136985164124,0.0,102.80134997771405,0.0,-0.032801591866969196,0.0,0.0,3.9030918338831295,-0.004725653073094473,-0.5852210353839528,-0.2627426163403015,0.0,-0.02470024500851924,0.16717162469316957,0.1477785841945355,1.0,-10.0
461,3.634461945440729,-0.0001389897484567624,0.0,0.0,104.78318710309162,-104.78318710309162,0.6291066388538717,0.0,-47.28956741050928,0.0,106.64629734565433,0.0,-0.03280159186696833,0.0,0.11144774979543241,3.9030918338830385,-0.004725653073094348,-0.6130829728328133,-0.2627426163403233,0.0,-0.02470024500851858,0.0,0.1477785841945459,1.0,-10.0
465,5.474560112586943,-0.00013898974845676565,0.0,6.6632390846022975,95.32345838152152,-95.32345838152152,0.8520021384447789,0.0,-39.116635757627485,0.0,91.55482637285051,0.0,-0.03280159186696909,0.0,0.0,0.0,-0.004725653073094458,-1.073107514619346,-0.2627426163403165,1.1429445831639524,-0.024700245008519157,0.0,0.14777858419455842,1.0,-10.0
466,3.188670946258943,-0.00013898974845676275,0.0,3.234405335110341,59.51119477571613,-59.51119477571613,0.8520021384447709,0.0,-25.210809995798762,0.0,58.02845193337309,0.0,-0.03280159186695406,0.0,0.0,0.0,-0.00472565307309436,-0.5016352230373561,-0.2627426163403281,0.0,-0.02470024500851168,0.0,0.14777858419455173,1.0,-5.42822166734426
467,6.236523168029405,-0.00013898974845676207,0.0,7.044220612323435,76.27438199545354,-76.27438199545354,0.09003908300214215,0.0,-30.163569856175677,0.0,72.50574998678262,0.7619630554426022,-0.03280159186695621,0.0,0.0,0.0,-0.004725653073094337,-0.8826167507586669,-0.26274261634032475,0.0,-0.02470024500851853,0.0,0.1477785841945468,1.0,-10.0
468,7.760449278914706,-0.00013898974845676277,0.0,3.2344053351103463,22.93696811447011,-22.93696811447011,5.423780471100536,0.0,-2.351918332520005,-4.57177833265575,26.026003604782808,0.0,-0.03280159186696097,0.0,0.0,0.0,-0.004725653073094361,-0.5016352230373646,-0.2627426163403279,0.0,-0.024700245008516485,0.0,0.1477785841945661,1.0,-10.0
